;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
5517;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;791;12;0;0;0;64;0;0;0;0;0;0;0;0;0;0,0;5;0;0;0;0;0;0,0;0,0;0;0,0;0,0;19;0;14;0;2;17;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
5684;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;842;19;0;9;10;77;0;0;0;0;1;0;10;1;0;3,0;10;0;0;0;0;0;2,0;0,0;65;3,0;3,0;75;0;54;42;20;13;0;1;0;0;2,0;2,0;2,0;0,0;0,0;0,0;0,55;0;0;0;0;0,0;0;9;1,125;1,675;1;1,0;0,0;180 days 00:00:00.000000000
6488;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;784;78;1;3;5;56;0;0;0;8;1;0;6;1;0;3,0;62;9;0;0;0;0;4,0;86,23;106;3,0;3,0;126;0;64;47;43;35;1;2;9;0;7,0;0,0;7,0;5,0;0,0;5,0;3,3;8;6;6;8;1,4;10;10;2,5;7,2;0;6,0;7,0;180 days 00:00:00.000000000
7603;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;792;23;0;10;15;79;0;0;0;2;1;0;0;0;0;0,0;19;2;0;0;0;0;3,0;113,85;5;0,0;0,0;93;0;73;62;22;9;0;0;2;0;9,0;0,0;9,0;4,0;7,0;7,0;4,4;0;7;0;7;0,7;0;0;0,0;5,1;0;8,0;3,5;180 days 00:00:00.000000000
8799;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;818;5;0;3;4;72;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;4;0,0;0,0;13;0;9;0;12;1;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
8929;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;765;45;0;15;32;74;0;0;0;7;3;0;9;1;0;14,0;47;7;0;0;0;0;4,0;85,08;23;14,0;14,0;107;0;58;34;48;24;1;2;7;0;6,0;0,0;6,0;6,0;0,0;6,0;3,3;6;6;5;5;1,1;10;10;2,5;6,9;0;6,0;5,5;180 days 00:00:00.000000000
9026;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;844;4;0;3;5;29;0;0;0;1;1;0;0;0;0;0,0;5;1;0;0;0;0;1,0;31,94;8;0,0;0,0;37;0;22;13;24;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;0;0;0;0,25;0;0;0,0;0,25;1;0,0;1,25;180 days 00:00:00.000000000
9150;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;762;7;0;0;0;51;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;6;0,0;0,0;16;0;13;5;6;5;0;0;0;0;2,0;6,0;6,0;6,0;0,0;6,0;3,3;0;0;0;0;0,0;0;0;0,0;3,3;1;6,0;0,0;180 days 00:00:00.000000000
9211;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;849;5;0;14;15;70;0;0;1;8;1;0;16;2;0;5,0;66;9;1;0;0;0;4,0;87,21;60;5,0;5,0;114;0;64;10;51;43;10;1;9;0;1,0;3,0;3,0;3,0;0,0;3,0;1,65;7;8;6;7;1,4;10;0;1,25;4,3;0;3,0;7,0;180 days 00:00:00.000000000
10345;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;809;16;0;23;75;131;0;0;1;4;8;0;21;3;0;0,0;34;4;0;0;0;0;6,0;95,59;25;0,0;0,0;161;0;104;16;21;123;1;2;4;0;5,0;0,0;5,0;2,0;0,0;2,0;1,925;5;6;4;3;0,9;10;10;2,5;5,325;0;3,5;4,5;180 days 00:00:00.000000000
10432;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;776;10;0;13;18;67;0;0;0;4;1;0;8;1;0;5,0;38;4;0;0;0;0;6,0;85,53;146;5,0;5,0;166;0;97;64;77;22;3;2;4;0;3,0;0,0;3,0;4,0;0,0;4,0;1,925;5;5;4;8;1,1;8;8;2,0;5,025;0;3,5;5,5;180 days 00:00:00.000000000
10662;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;852;10;0;2;3;72;0;0;0;3;0;0;11;1;0;3,5;25;3;0;0;0;0;2,0;100,28;54;3,5;3,5;75;0;43;13;17;44;1;2;3;0;4,0;0,0;4,0;5,0;0,0;5,0;2,475;7;0;3;8;0,9;10;10;2,5;5,875;0;4,5;4,5;180 days 00:00:00.000000000
10854;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;805;7;12;127;169;157;3;8;0;12;5;0;10;1;0;14,0;68;18;0;0;0;0;6,0;81,49;56;14,0;14,0;173;0;94;56;67;41;9;2;18;5;4,0;0,0;4,0;8,0;0,0;8,0;3,3;10;8;10;10;1,9;10;10;2,5;7,7;0;6,0;9,5;180 days 00:00:00.000000000
10867;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;806;20;0;12;14;77;0;0;0;5;2;0;7;1;0;4,0;25;5;0;0;0;0;2,0;96,75;10;4,0;4,0;68;0;46;24;18;25;1;2;5;0;3,0;0,0;3,0;5,0;0,0;5,0;2,2;6;7;5;8;1,3;10;10;2,5;6,0;0;4,0;6,5;180 days 00:00:00.000000000
11110;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;817;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;1;0;1;1;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
11303;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;833;6;1;4;29;81;3;5;1;7;4;0;9;1;0;3,5;68;10;0;0;0;0;9,0;77,31;249;3,5;3,5;251;0;128;28;112;111;0;2;10;2;3,0;0,0;3,0;4,0;0,0;4,0;1,925;10;10;8;10;1,9;10;10;2,5;6,325;0;3,5;9,5;180 days 00:00:00.000000000
11632;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;843;4;0;4;12;76;1;3;1;5;3;0;11;1;0;3,5;30;7;0;0;0;0;2,0;94,16;16;3,5;3,5;68;0;42;25;24;19;0;2;7;1;3,0;3,0;3,0;2,0;0,0;2,0;1,375;8;0;7;7;1,1;9;9;2,25;4,725;0;2,5;5,5;180 days 00:00:00.000000000
11760;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;831;44;0;25;47;98;0;0;0;0;9;0;11;1;0;3,5;13;0;0;0;0;0;10,0;0,0;77;3,5;3,5;272;0;109;112;87;72;1;2;0;0;6,0;0,0;6,0;6,0;0,0;6,0;3,3;0;0;0;0;0,0;10;10;2,5;5,8;0;6,0;0,0;180 days 00:00:00.000000000
11812;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;836;8;0;0;0;0;0;0;1;1;0;0;0;0;0;0,0;5;1;0;0;0;0;0,0;52,05;2;0,0;0,0;17;0;15;6;7;4;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;0;0;0,35;0;0;0,0;0,35;1;0,0;1,75;180 days 00:00:00.000000000
11968;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;823;7;0;9;17;91;3;6;2;14;4;0;17;2;0;6,0;85;17;2;0;0;0;5,0;87,08;116;6,0;6,0;140;0;85;30;35;74;1;1;17;5;4,0;5,0;5,0;5,0;5,0;5,0;2,75;10;10;8;9;1,85;10;0;1,25;5,85;0;5,0;9,25;180 days 00:00:00.000000000
12390;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
12539;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;839;34;0;17;77;118;1;1;4;8;7;0;10;1;0;3,5;65;8;0;0;0;0;5,0;82,7;19;3,5;3,5;138;0;81;77;24;37;0;2;8;1;4,0;0,0;4,0;6,0;4,0;6,0;2,75;10;8;7;10;1,75;9;9;2,25;6,75;0;5,0;8,75;180 days 00:00:00.000000000
13420;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;834;114;0;6;25;89;0;0;0;4;6;0;11;1;0;3,5;60;4;0;0;0;0;8,0;97,58;89;3,5;3,5;231;0;108;92;76;63;0;2;4;0;2,0;0,0;2,0;5,0;0,0;5,0;1,925;8;5;6;7;1,3;10;10;2,5;5,725;0;3,5;6,5;180 days 00:00:00.000000000
13924;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;829;8;0;9;36;100;0;1;1;4;3;0;11;1;0;3,5;19;5;0;0;0;0;5,0;91,69;120;3,5;3,5;139;0;99;75;29;31;4;2;5;0;4,0;0,0;4,0;3,0;0,0;3,0;1,925;10;7;6;6;1,45;9;9;2,25;5,625;0;3,5;7,25;180 days 00:00:00.000000000
14137;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;777;24;0;7;11;58;0;0;0;4;1;0;19;3;0;1,0;19;4;0;0;0;0;2,0;81,97;45;1,0;1,0;58;0;46;21;24;13;0;1;4;0;5,0;0,0;5,0;5,0;0,0;5,0;2,75;4;4;4;4;0,8;0;10;1,25;4,8;0;5,0;4,0;180 days 00:00:00.000000000
14849;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;845;19;0;1;1;70;0;0;1;1;0;0;21;3;0;0,0;11;2;1;0;0;0;1,0;76,53;32;0,0;0,0;37;0;24;10;3;24;0;1;2;0;2,0;2,0;2,0;6,0;0,0;6,0;2,2;0;10;0;0;0,5;0;9;1,125;3,825;1;4,0;2,5;180 days 00:00:00.000000000
15104;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;812;42;1;5;6;79;0;1;1;11;0;0;12;2;0;7,0;60;12;0;0;0;0;6,0;90,01;25;7,0;7,0;157;0;100;73;53;31;0;2;12;0;5,0;0,0;5,0;6,0;0,0;6,0;3,025;6;8;10;8;1,6;10;10;2,5;7,125;0;5,5;8,0;180 days 00:00:00.000000000
15629;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;785;32;0;32;36;63;0;0;0;4;3;0;0;0;0;0,0;31;5;0;0;0;0;3,0;91,85;29;0,0;0,0;78;0;56;22;19;35;2;0;5;0;9,0;9,0;9,0;5,0;0,0;5,0;3,85;7;9;7;0;1,15;0;0;0,0;5,0;0;7,0;5,75;180 days 00:00:00.000000000
15669;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;848;7;0;5;12;76;3;4;0;10;3;0;21;3;0;5,0;62;10;0;0;0;0;3,0;89,19;85;5,0;5,0;89;0;59;12;22;55;0;1;10;4;9,0;9,0;9,0;4,0;0,0;4,0;3,575;7;6;7;7;1,35;0;9;1,125;6,05;0;6,5;6,75;180 days 00:00:00.000000000
15733;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;783;12;0;1;2;51;0;0;0;5;1;0;10;1;0;3,0;56;5;0;0;0;0;5,0;92,62;20;3,0;3,0;145;0;81;83;40;22;0;2;5;0;6,0;0,0;6,0;3,0;5,0;5,0;3,025;10;7;6;9;1,6;10;10;2,5;7,125;0;5,5;8,0;180 days 00:00:00.000000000
16344;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;778;84;0;19;27;72;1;2;0;6;2;0;18;3;0;3,0;57;9;0;0;0;0;6,0;88,6;164;3,0;3,0;176;0;120;16;81;79;0;2;9;1;3,0;0,0;3,0;3,0;0,0;3,0;1,65;10;10;10;10;2,0;10;10;2,5;6,15;0;3,0;10,0;180 days 00:00:00.000000000
16420;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;835;4;0;1;1;21;0;0;0;1;0;0;0;0;0;0,0;3;1;0;0;0;0;0,0;43,42;1;0,0;0,0;10;0;9;2;1;7;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;0;0;0,35;0;0;0,0;0,35;1;0,0;1,75;180 days 00:00:00.000000000
16498;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;838;89;0;10;24;97;1;2;0;7;2;0;11;1;0;3,5;49;7;0;0;0;0;9,0;96,89;41;3,5;3,5;237;0;129;57;80;100;0;2;7;2;5,0;0,0;5,0;5,0;6,0;6,0;3,025;10;7;8;7;1,6;10;10;2,5;7,125;0;5,5;8,0;180 days 00:00:00.000000000
17400;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;797;24;0;4;4;64;0;0;0;2;0;0;0;0;0;0,0;20;2;0;0;0;0;2,0;56,43;57;0,0;0,0;64;0;43;21;16;27;0;0;2;0;4,0;0,0;4,0;3,0;0,0;3,0;1,925;10;10;0;0;1,0;0;0;0,0;2,925;1;3,5;5,0;180 days 00:00:00.000000000
17506;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;796;29;0;32;33;89;0;0;1;3;0;0;0;0;0;0,0;23;3;0;0;0;0;3,0;33,28;85;0,0;0,0;93;0;60;20;34;37;2;0;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10;0;0;0;0,5;0;0;0,0;0,5;1;0,0;2,5;180 days 00:00:00.000000000
17725;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;810;16;0;2;4;82;0;0;2;2;2;0;21;3;0;0,0;18;2;0;0;0;0;2,0;113,81;57;0,0;0,0;67;0;45;37;11;17;2;2;2;0;0,0;0,0;0,0;7,0;0,0;7,0;1,925;0;6;0;7;0,65;10;10;2,5;5,075;0;3,5;3,25;180 days 00:00:00.000000000
17803;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;789;93;0;9;10;52;0;0;0;6;1;0;18;3;0;2,5;57;6;0;0;0;0;8,0;85,54;40;2,5;2,5;211;0;99;33;58;116;4;2;6;0;0,0;0,0;0,0;6,0;0,0;6,0;1,65;7;5;5;9;1,3;10;10;2,5;5,45;0;3,0;6,5;180 days 00:00:00.000000000
18158;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;780;35;0;5;5;55;0;0;0;2;0;0;10;1;0;3,5;17;2;0;0;0;0;2,0;49,44;40;3,5;3,5;52;0;40;8;4;18;22;2;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7;0;0;0;0,35;10;10;2,5;2,85;1;0,0;1,75;180 days 00:00:00.000000000
18184;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;821;24;1;16;24;88;1;1;0;4;1;0;0;0;0;0,0;47;6;0;0;0;0;4,0;96,34;89;0,0;0,0;123;0;66;28;48;38;9;0;6;0;5,0;0,0;5,0;3,0;5,0;5,0;2,75;8;7;4;8;1,35;0;0;0,0;4,1;0;5,0;6,75;180 days 00:00:00.000000000
19203;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;758;19;0;4;4;51;1;1;0;6;0;0;16;2;0;2,5;83;6;0;0;0;0;6,0;92,22;157;2,5;2,5;171;0;90;60;74;28;9;2;6;1;4,0;0,0;4,0;3,0;0,0;3,0;1,925;7;9;7;6;1,45;10;10;2,5;5,875;0;3,5;7,25;180 days 00:00:00.000000000
20796;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;811;10;0;3;3;63;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;11;0,0;0,0;12;0;12;2;2;6;2;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
21032;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;841;78;0;2;6;70;0;0;0;3;1;0;11;1;0;3,5;38;4;0;0;0;0;5,0;98,79;6;3,5;3,5;137;0;78;44;33;57;3;2;4;0;4,0;0,0;4,0;7,0;0,0;7,0;3,025;8;10;5;6;1,45;10;10;2,5;6,975;0;5,5;7,25;180 days 00:00:00.000000000
21492;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;824;22;0;5;10;82;0;1;1;5;3;0;11;1;0;3,0;30;6;0;0;0;0;3,0;95,6;39;3,0;3,0;92;0;54;29;22;41;0;2;6;0;6,0;10,0;10,0;10,0;0,0;10,0;5,5;5;8;8;7;1,4;9;9;2,25;9,15;0;10,0;7,0;180 days 00:00:00.000000000
21577;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;798;1;0;0;0;23;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;1;0;1;0;0;1;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
22100;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;790;4;0;12;13;74;0;1;1;7;1;0;9;1;0;4,5;36;8;0;0;0;0;3,0;83,04;7;4,5;4,5;102;0;67;24;25;48;5;2;8;0;3,0;0,0;3,0;7,0;0,0;7,0;2,75;10;10;10;9;1,95;10;10;2,5;7,2;0;5,0;9,75;180 days 00:00:00.000000000
22302;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;847;4;0;1;8;73;0;0;0;1;1;0;15;2;0;5,0;4;1;0;0;0;0;1,0;48,43;19;5,0;5,0;48;0;36;11;13;24;0;1;1;0;0,0;0,0;0,0;3,0;0,0;3,0;0,825;4;0;0;0;0,2;10;0;1,25;2,275;1;1,5;1,0;180 days 00:00:00.000000000
22329;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;832;2;0;0;0;28;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;7;0,0;0,0;12;0;9;1;5;6;0;0;0;0;2,0;0,0;2,0;0,0;0,0;0,0;0,55;0;0;0;0;0,0;0;0;0,0;0,55;1;1,0;0,0;180 days 00:00:00.000000000
22843;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;775;128;0;8;19;66;0;0;0;6;1;0;15;2;0;15,5;52;6;0;0;0;0;8,0;93,63;97;15,5;15,5;232;0;102;56;54;115;7;2;6;0;7,0;0,0;7,0;3,0;0,0;3,0;2,75;5;6;6;8;1,25;10;10;2,5;6,5;0;5,0;6,25;180 days 00:00:00.000000000
23354;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;779;9;0;17;21;75;0;0;0;3;3;0;0;0;0;0,0;18;3;0;0;0;0;3,0;89,9;91;0,0;0,0;103;0;72;33;37;32;1;0;3;0;6,0;0,0;6,0;6,0;3,0;6,0;3,3;7;5;0;5;0,85;0;0;0,0;4,15;0;6,0;4,25;180 days 00:00:00.000000000
23440;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;846;26;0;13;18;78;0;0;1;2;0;0;21;3;0;0,0;10;2;0;0;0;0;2,0;79,88;59;0,0;0,0;65;0;46;8;10;46;1;1;2;0;1,0;1,0;1,0;4,0;0,0;4,0;1,375;7;0;5;0;0,6;0;9;1,125;3,1;1;2,5;3,0;180 days 00:00:00.000000000
23519;Administracao;2011.1;3;Contabilidade Pública;34;2010-12-31 21:00:00;2011-06-29 21:00:00;771;27;0;0;0;50;0;0;1;3;0;0;0;0;0;0,0;20;3;0;0;0;0;1,0;31,2;23;0,0;0,0;34;0;25;7;14;11;2;0;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9;0;0;0;0,45;0;0;0,0;0,45;1;0,0;2,25;180 days 00:00:00.000000000
