;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
13221;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1932;7;0;0;0;3;0;0;1;0;0;0;16;2;0;15,5;17;0;0;4;4;3,0;81,71;87;92;21;44;37;37;16;2;2;5;0;4,95;0,0;4,95;3,3;0,0;3,3;4,125;4;4;0;4;1,2;6;5;2,75;8,075;0;4,125;3,0;181 days 23:59:59.000000000
13197;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1826;87;3;24;52;38;0;0;2;0;2;0;11;1;0;34,0;117;0;0;0;3;13,0;73,43;247;344;107;121;127;92;117;8;2;6;0;2,2;0,0;2,2;4,95;0,0;4,95;3,575;5;5;5;5;2,0;4;5;2,25;7,825;0;3,575;5,0;181 days 23:59:59.000000000
13371;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1816;23;0;0;5;1;0;0;0;0;0;0;12;2;0;0,0;16;0;0;2;2;2,0;81,3;16;57;15;35;9;21;27;0;2;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;5;5;2,0;4;0;1,0;7,4;0;4,4;5,0;181 days 23:59:59.000000000
13386;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1786;71;0;0;0;2;0;0;4;0;0;0;14;2;0;0,5;68;0;0;0;2;10,0;78,27;246;282;72;103;54;169;53;6;2;4;0;4,4;0,0;4,4;3,3;0,0;3,3;3,85;4;5;4;4;1,7;5;0;1,25;6,8;0;3,85;4,25;181 days 23:59:59.000000000
13447;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1762;10;0;0;0;3;0;0;0;0;0;0;11;1;0;6,5;21;0;0;1;7;11,0;86,4;80;292;49;92;65;115;108;4;2;4;0;0,0;4,4;0,0;5,5;0,0;5,5;2,75;4;5;5;5;1,9;3;2;1,25;5,9;0;2,75;4,75;181 days 23:59:59.000000000
3431;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;200;6;0;0;24;44;0;0;0;0;2;0;10;1;1;16,0;42;0;0;0;0;8,0;94,23;23;228;0;113;28;111;71;18;1;4;0;4,4;0,0;4,4;4,95;0,0;4,95;2,57;4;5;4;4;0,85;5;6;1,375;4,8;0;4,675000000000002;4,25;181 days 23:59:59.000000000
3356;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;63;36;0;0;54;78;0;0;1;1;3;0;16;2;1;26,0;101;1;0;0;0;8,0;75,91;94;228;0;104;75;73;80;0;1;5;0;4,4;0,0;4,4;4,4;0,0;4,4;2,42;5;5;5;5;1,0;5;6;1,375;4,8;0;4,4;5,0;181 days 23:59:59.000000000
3316;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;48;53;0;0;48;63;0;0;0;1;7;0;0;3;1;0,0;42;0;0;0;0;5,0;88,94;53;145;0;78;47;30;67;1;1;5;0;5,5;0,0;5,5;4,95;0,0;4,95;2,87;5;5;5;5;1,0;4;3;0,875;4,75;0;5,225;5,0;181 days 23:59:59.000000000
3330;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;145;10;0;0;28;58;0;0;0;1;1;0;9;1;1;0,0;22;0;0;0;0;5,0;91,72;78;136;0;81;65;41;29;1;1;4;0;4,4;4,4;4,4;5,5;0,0;5,5;2,72;5;5;4;5;0,95;5;3;1,0;4,67;0;4,95;4,75;181 days 23:59:59.000000000
3360;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;180;44;0;0;79;77;0;0;0;0;6;0;12;2;1;0,0;55;0;0;0;0;6,0;89,36;122;165;0;93;17;45;103;0;1;4;0;4,4;0,0;4,4;3,85;0,0;3,85;2,27;5;4;5;5;0,95;6;5;1,375;4,59;0;4,125;4,75;181 days 23:59:59.000000000
3397;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;58;7;0;0;18;46;0;0;0;1;2;0;18;3;1;1,0;28;0;0;0;0;4,0;93,39;43;112;0;60;29;53;28;2;1;4;0;4,4;0,0;4,4;4,4;0,0;4,4;2,42;4;5;5;5;0,95;4;4;1,0;4,37;0;4,4;4,75;181 days 23:59:59.000000000
3367;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;105;15;0;0;19;40;0;0;0;1;5;0;16;2;1;8,0;50;0;0;0;0;7,0;82,73;86;203;0;86;25;111;67;0;1;5;0;4,4;0,0;4,4;3,85;0,0;3,85;2,27;5;5;5;5;1,0;4;4;1,0;4,27;0;4,125;5,0;181 days 23:59:59.000000000
8160;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;568;4;0;1;36;34;0;0;0;3;1;0;12;2;0;43,0;47;0;1;0;1;13,0;71,47;154;346;22;130;158;125;49;14;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;5;0;1,5;0;0;0,0;4,25;0;2,75;3,75;180 days 23:59:59.000000000
3375;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;113;20;0;0;38;56;0;0;1;2;1;0;13;2;1;19,0;76;0;0;0;0;8,0;75,92;172;219;0;119;54;101;64;0;1;6;0;2,75;0,0;2,75;4,85;0,0;4,85;2,09;5;4;5;5;0,95;4;4;1,0;4,04;0;3,8;4,75;181 days 23:59:59.000000000
8046;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;344;26;0;0;0;2;0;0;0;2;0;0;23;3;0;0,0;13;0;1;0;1;1,0;90,4;18;37;7;20;2;11;19;5;1;4;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;5;5;5;0;1,5;0;0;0,0;3,975;1;2,475;3,75;180 days 23:59:59.000000000
3324;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;99;62;0;0;30;50;0;0;0;3;1;0;17;2;1;20,0;63;0;0;0;0;9,0;72,14;213;259;0;123;31;111;115;2;1;7;0;2,75;0,0;2,75;3,3;0,0;3,3;1,66;5;5;5;5;1,0;5;5;1,25;3,91;1;3,025;5,0;181 days 23:59:59.000000000
3353;Pedagogia;2012.1;4;Planejamento Educacional;52;2011-12-31 21:00:00;2012-06-30 20:59:59;91;8;0;0;0;28;0;0;5;0;0;0;18;3;0;0,0;24;0;0;0;0;1,0;96,13;24;50;0;28;20;10;20;0;1;5;0;4,4;0,0;4,4;3,85;0,0;3,85;2,27;3;5;4;5;0,85;0;6;0,75;3,87;1;4,125;4,25;181 days 23:59:59.000000000
8041;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;163;17;0;0;0;3;0;0;0;0;0;0;19;3;0;0,0;14;0;1;0;1;1,0;78,6;13;26;7;12;4;7;14;1;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;0;0;0,0;3,75;1;2,75;2,5;180 days 23:59:59.000000000
8077;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;122;6;0;0;6;13;0;0;0;1;1;0;14;2;0;20,0;16;0;1;0;1;6,0;74,13;134;169;18;79;85;54;27;3;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;0;0;0,0;3,65;1;2,75;2,25;180 days 23:59:59.000000000
8113;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;12;27;1;0;5;15;0;0;0;2;0;0;11;1;0;0,0;30;0;1;0;1;5,0;66,22;128;134;26;83;86;47;1;0;1;3;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;4;0;0;0,9;3;0;0,75;3,575;1;1,925;2,25;180 days 23:59:59.000000000
13200;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1719;4;0;0;1;2;0;0;0;0;0;0;15;2;0;0,5;16;0;0;15;2;3,0;87,81;68;84;23;58;18;33;30;3;2;4;0;0,0;4,95;0,0;3,85;0,0;3,85;1,925;5;0;0;0;0,5;3;0;0,75;3,175;1;1,925;1,25;181 days 23:59:59.000000000
8301;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;391;25;0;0;2;7;0;0;0;3;0;0;22;3;0;3,0;20;0;2;0;1;5,0;88,58;88;133;21;63;14;32;87;0;1;5;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;4;5;0;1,4;0;0;0,0;2,775;1;1,375;3,5;180 days 23:59:59.000000000
13209;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1857;17;0;0;0;1;0;0;0;0;0;0;19;3;0;0,0;1;0;0;0;2;0,0;0,0;14;19;1;11;4;8;7;0;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;2;5;1,75;1,75;1;0,0;0,0;181 days 23:59:59.000000000
8144;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;31;37;0;0;6;13;0;0;0;0;2;0;0;0;0;0,0;0;0;0;0;0;3,0;0,0;46;81;0;53;18;21;40;2;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
13199;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;55;39;0;3;25;25;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;6,0;0,0;80;159;0;82;55;52;49;3;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
8243;Pedagogia;2014.1;4;Planejamento Educacional;48;2013-12-31 21:00:00;2014-06-30 20:59:59;113;3;0;0;17;18;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1,0;0,0;27;44;0;35;18;4;20;2;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
