;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
2301;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;212;58;0;6;15;35;0;0;1;4;0;0;19;3;1;2,0;38;7;0;0;0;0;3,0;71,8;43;2,0;2,0;90;0;52;39;17;32;2;1;7;0;2,75;0,0;2,75;3,3;0,0;3,3;1,66;4;4;4;4;0,8;6;6;1,5;3,96;1;3,025;4,0;183 days 23:59:59.000000000
2561;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;138;35;0;8;12;37;0;0;1;2;1;0;14;2;1;2,0;95;11;1;0;0;0;4,0;68,47;88;2,0;2,0;118;0;75;19;56;42;1;1;11;0;3,3;0,0;3,3;3,85;0,0;3,85;1,97;4;5;5;4;0,9;6;6;1,5;4,37;0;3,575;4,5;183 days 23:59:59.000000000
2594;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;92;6;0;0;0;18;0;0;0;0;0;0;11;1;0;0,0;3;1;0;0;0;0;0,0;101,35;3;0,0;0,0;11;0;10;9;1;1;0;1;1;0;2,2;2,2;2,2;4,4;0,0;4,4;1,82;0;0;4;0;0,2;0;6;0,75;2,77;1;3,3000000000000003;1,0;183 days 23:59:59.000000000
2866;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;130;41;0;0;0;27;0;0;0;0;0;0;10;1;1;0,0;24;4;0;0;0;0;2,0;81,79;16;0,0;0,0;57;0;41;18;21;17;1;0;4;0;3,3;0,0;3,3;3,3;0,0;3,3;1,82;3;3;4;4;0,7;2;0;0,25;2,77;1;3,3;3,5;183 days 23:59:59.000000000
3121;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;64;11;0;3;5;29;0;0;0;1;1;0;18;3;1;1,0;38;4;0;0;0;0;1,0;87,34;19;1,0;1,0;45;0;26;9;16;20;0;1;4;0;5,5;0,0;5,5;5,5;0,0;5,5;3,03;4;5;4;5;0,9;6;6;1,5;5,43;0;5,5;4,5;183 days 23:59:59.000000000
3558;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;67;11;0;1;3;27;0;0;0;0;1;0;9;1;1;0,0;25;4;0;0;0;0;1,0;83,71;8;0,0;0,0;39;0;29;10;24;5;0;1;4;0;5,5;0,0;5,5;3,85;0,0;3,85;2,57;4;4;4;4;0,8;6;4;1,25;4,62;0;4,675;4,0;183 days 23:59:59.000000000
3971;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;112;11;0;0;0;23;0;0;0;1;0;0;18;3;1;9,0;16;4;0;0;0;0;2,0;85,25;13;9,0;9,0;74;0;33;17;28;25;4;1;4;0;4,4;0,0;4,4;4,4;0,0;4,4;2,42;4;4;5;5;0,9;6;5;1,375;4,7;0;4,4;4,5;183 days 23:59:59.000000000
4641;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;205;7;0;0;0;24;0;0;0;2;0;0;17;2;1;0,0;17;5;0;0;0;0;1,0;72,67;7;0,0;0,0;39;0;29;10;14;15;0;1;5;0;3,3;0,0;3,3;3,85;0,0;3,85;1,97;4;2;4;4;0,7;5;2;0,875;3,54;1;3,575;3,5;183 days 23:59:59.000000000
4710;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
4790;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;172;15;0;0;1;25;0;0;0;1;1;0;20;3;1;1,0;19;4;0;0;0;0;2,0;78,13;53;1,0;1,0;70;0;35;17;25;28;0;1;4;0;5,5;0,0;5,5;4,4;0,0;4,4;2,72;4;5;5;5;0,95;6;6;1,5;5,17;0;4,95;4,75;183 days 23:59:59.000000000
5155;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;59;12;0;2;24;47;0;0;0;3;5;0;8;1;1;0,0;43;7;0;0;0;0;4,0;82,24;99;0,0;0,0;121;0;76;24;30;67;0;1;7;0;5,5;0,0;5,5;3,85;0,0;3,85;2,57;5;4;4;5;0,9;6;4;1,25;4,72;0;4,675;4,5;183 days 23:59:59.000000000
5330;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;50;32;0;0;0;21;0;0;0;1;0;0;16;2;1;0,0;14;4;0;0;0;0;1,0;78,18;7;0,0;0,0;46;0;30;17;5;13;11;0;4;0;1,65;1,65;1,65;3,3;0,0;3,3;1,36;2;4;3;4;0,65;0;6;0,75;2,76;1;2,4749999999999996;3,25;183 days 23:59:59.000000000
5362;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;51;17;0;0;2;25;0;0;0;1;1;0;13;2;1;2,0;16;4;0;0;0;0;2,0;83,34;33;2,0;2,0;54;0;28;18;22;14;0;1;4;0;3,3;0,0;3,3;4,4;0,0;4,4;2,12;4;3;4;5;0,8;6;6;1,5;4,42;0;3,85;4,0;183 days 23:59:59.000000000
5499;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;161;5;0;1;2;30;0;0;0;1;1;0;22;3;1;1,0;19;5;0;0;0;0;2,0;76,87;64;1,0;1,0;74;0;51;30;9;35;0;1;5;0;5,5;0,0;5,5;4,95;0,0;4,95;2,87;4;5;5;5;0,95;6;6;1,5;5,32;0;5,225;4,75;183 days 23:59:59.000000000
6529;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;180;6;0;23;58;58;0;0;0;1;2;0;16;2;1;1,0;44;4;0;0;0;0;7,0;80,87;176;1,0;1,0;205;0;96;38;63;104;0;1;4;0;4,95;0,0;4,95;4,4;0,0;4,4;2,57;5;5;5;5;1,0;6;6;1,5;5,07;0;4,675000000000001;5,0;183 days 23:59:59.000000000
7202;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;191;4;0;5;13;54;0;0;0;3;0;0;17;2;1;2,0;78;8;0;0;0;0;7,0;67,46;97;2,0;2,0;188;0;90;57;81;23;27;1;8;0;3,3;0,0;3,3;4,4;0,0;4,4;2,12;5;4;5;5;0,95;2;6;1,0;4,07;0;3,85;4,75;183 days 23:59:59.000000000
7233;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
7314;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;185;7;0;0;5;33;0;0;4;0;1;0;14;2;1;0,0;82;4;0;0;0;0;5,0;71,76;114;0,0;0,0;151;0;73;42;27;77;5;1;4;0;1,65;0,0;1,65;4,4;0,0;4,4;1,66;5;5;5;4;0,95;6;6;1,5;4,11;0;3,0250000000000004;4,75;183 days 23:59:59.000000000
7341;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;148;7;0;6;15;38;0;0;0;0;3;0;8;1;1;2,0;23;5;0;0;0;0;3,0;82,09;14;2,0;2,0;79;0;50;23;32;24;0;1;5;0;3,3;4,0;4,0;4,0;0,0;4,0;2,2;3;5;4;5;0,85;6;6;1,5;4,55;0;4,0;4,25;183 days 23:59:59.000000000
7503;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;154;8;0;0;0;36;0;0;1;1;0;0;14;2;1;0,0;77;3;0;0;0;0;8,0;58,93;179;0,0;0,0;208;0;85;50;28;128;2;1;3;0;3,3;0,0;3,3;4,4;0,0;4,4;2,12;5;4;5;0;0,7;6;6;1,5;4,32;0;3,85;3,5;183 days 23:59:59.000000000
7587;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
7820;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
8030;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;151;7;0;0;0;34;0;0;0;0;0;0;9;1;1;8,0;13;3;0;0;0;0;3,0;98,75;32;8,0;8,0;87;0;48;20;26;39;2;1;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;5;5;4;0,7;2;5;0,875;1,58;1;0,0;3,5;183 days 23:59:59.000000000
8280;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;211;9;0;0;1;27;0;0;0;1;0;0;21;3;1;0,0;11;3;0;0;0;0;0,0;77,9;0;0,0;0,0;16;0;13;8;2;6;0;0;3;0;0,0;0,0;0,0;1,65;1,0;1,65;0,45;3;0;0;4;0,35;4;0;0,5;1,3;1;0,825;1,75;183 days 23:59:59.000000000
8319;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;150;7;0;0;4;35;0;0;0;0;2;0;13;2;1;4,0;10;3;0;0;0;0;1,0;72,3;17;4,0;4,0;39;0;26;11;20;8;0;1;3;0;5,5;0,0;5,5;4,4;0,0;4,4;2,72;5;4;4;0;0,65;6;5;1,375;4,75;0;4,95;3,25;183 days 23:59:59.000000000
8634;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;139;7;0;1;4;29;0;0;2;1;1;0;14;2;1;2,0;29;6;0;0;0;0;3,0;79,79;23;2,0;2,0;101;0;67;6;31;64;0;1;6;0;4,4;0,0;4,4;4,4;0,0;4,4;2,42;4;5;5;4;0,9;6;6;1,5;4,82;0;4,4;4,5;183 days 23:59:59.000000000
8722;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;72;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;-1;0,0;0,0;2;0;1;2;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
8910;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;179;2;0;2;4;25;0;0;0;0;0;0;16;2;1;1,0;20;4;0;0;0;0;2,0;88,31;52;1,0;1,0;71;0;45;15;28;28;0;1;4;0;3,3;0,0;3,3;4,0;0,0;4,0;2,01;0;5;4;4;0,65;6;6;1,5;4,16;0;3,65;3,25;183 days 23:59:59.000000000
9084;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
9933;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;83;154;0;17;33;47;0;0;3;1;2;0;11;1;1;0,0;58;4;0;0;0;0;8,0;82,67;83;0,0;0,0;227;0;117;46;85;80;16;1;4;0;5,5;0,0;5,5;4,95;0,0;4,95;2,87;3;3;5;4;0,75;2;6;1,0;4,62;0;5,225;3,75;183 days 23:59:59.000000000
9994;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;87;32;0;1;1;20;0;0;0;1;0;0;22;3;0;1,0;17;4;0;0;0;0;1,0;78,73;4;1,0;1,0;45;0;31;18;5;11;11;1;4;0;1,65;1,65;1,65;3,3;0,0;3,3;1,36;2;4;4;4;0,7;0;6;0,75;2,81;1;2,4749999999999996;3,5;183 days 23:59:59.000000000
10021;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;136;37;0;1;1;38;0;0;0;1;0;0;8;1;1;0,0;43;5;0;0;0;0;6,0;84,82;11;0,0;0,0;166;0;95;59;56;51;0;1;5;0;3,3;0,0;3,3;4,9;0,0;4,9;2,26;5;5;2;5;0,85;4;4;1,0;4,11;0;4,1;4,25;183 days 23:59:59.000000000
10178;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;102;30;0;0;0;26;0;0;0;1;0;0;17;2;1;3,0;10;4;0;0;0;0;1,0;85,13;4;3,0;3,0;45;0;35;12;19;11;3;1;4;0;3,3;0,0;3,3;2,75;0,0;2,75;1,66;3;4;0;5;0,6;4;5;1,125;3,39;1;3,025;3,0;183 days 23:59:59.000000000
10230;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;186;7;0;5;18;41;0;0;0;0;2;0;7;1;1;4,0;24;5;0;0;0;0;2,0;72,97;66;4,0;4,0;74;0;50;17;26;31;0;1;5;0;4,4;0,0;4,4;5,5;0,0;5,5;2,72;4;4;5;5;0,9;6;5;1,375;5,0;0;4,95;4,5;183 days 23:59:59.000000000
10532;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;93;37;0;2;3;27;0;0;0;1;1;0;12;2;1;2,0;22;4;0;0;0;0;3,0;84,05;40;2,0;2,0;84;0;45;18;33;33;0;1;4;0;4,4;0,0;4,4;4,4;0,0;4,4;2,42;4;4;4;4;0,8;6;6;1,5;4,72;0;4,4;4,0;183 days 23:59:59.000000000
10719;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;71;59;0;0;0;30;0;0;0;1;0;0;22;3;0;1,0;20;4;0;0;0;0;3,0;83,69;14;1,0;1,0;79;0;52;20;14;23;22;1;4;0;0,0;2,75;2,75;2,75;0,0;2,75;1,51;2;5;4;4;0,75;0;6;0,75;3,01;1;2,75;3,75;183 days 23:59:59.000000000
11757;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
11841;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;145;7;0;8;25;59;0;0;0;2;3;0;16;2;1;4,0;31;4;0;0;0;0;7,0;74,17;112;4,0;4,0;191;0;113;87;51;51;2;1;4;0;4,4;0,0;4,4;2,75;0,0;2,75;1,97;5;5;5;5;1,0;6;6;1,5;4,47;0;3,575;5,0;183 days 23:59:59.000000000
11983;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
12036;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
12056;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
12239;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;156;6;0;0;0;33;0;0;0;0;0;0;16;2;1;4,0;16;3;0;0;0;0;3,0;70,17;44;4,0;4,0;92;0;45;22;30;40;0;1;3;0;3,85;0,0;3,85;4,95;0,0;4,95;2,42;3;5;5;0;0,65;6;6;1,5;4,57;0;4,4;3,25;183 days 23:59:59.000000000
12416;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;155;8;0;6;16;47;0;0;2;3;1;0;8;1;1;10,0;46;5;0;0;0;0;5,0;64,98;90;10,0;10,0;133;0;81;31;52;50;0;1;5;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;4;5;4;0,9;6;6;1,5;2,4;1;0,0;4,5;183 days 23:59:59.000000000
12519;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;108;42;0;0;0;22;0;0;1;0;0;0;16;2;1;3,0;33;5;1;0;0;0;4,0;74,65;94;3,0;3,0;113;0;63;14;49;44;6;1;5;0;5,5;0,0;5,5;4,4;0,0;4,4;2,72;5;5;5;5;1,0;6;5;1,375;5,1;0;4,95;5,0;183 days 23:59:59.000000000
12814;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;86;17;0;7;19;39;0;0;0;1;3;0;20;3;0;4,0;52;4;0;0;0;0;4,0;86,02;36;4,0;4,0;112;0;65;17;43;48;4;1;4;0;4,95;4,95;4,95;5,5;0,0;5,5;2,87;4;5;5;5;0,95;0;6;0,75;4,57;0;5,225;4,75;183 days 23:59:59.000000000
13161;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;125;35;0;1;1;27;0;0;2;0;0;0;17;2;1;5,0;35;4;0;0;0;0;7,0;66,94;81;5,0;5,0;195;0;72;35;100;60;0;1;4;0;3,85;0,0;3,85;4,4;7,0;7,0;2,98;3;5;4;0;0,6;6;5;1,375;4,96;0;5,425;3,0;183 days 23:59:59.000000000
13186;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
13188;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;144;12;0;3;7;37;0;0;0;2;1;0;8;1;1;8,0;25;5;0;0;0;0;5,0;73,41;41;8,0;8,0;151;0;81;65;56;26;4;1;5;0;2,2;0,0;2,2;3,3;0,0;3,3;1,51;4;5;4;4;0,85;2;5;0,875;3,24;1;2,75;4,25;183 days 23:59:59.000000000
13225;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;207;15;0;11;28;52;0;0;4;2;0;0;19;3;1;1,0;18;4;0;0;0;0;1,0;71,67;24;1,0;1,0;45;0;34;29;3;13;0;1;4;0;3,3;0,0;3,3;4,0;0,0;4,0;2,01;3;4;4;4;0,75;6;4;1,25;4,01;0;3,65;3,75;183 days 23:59:59.000000000
13365;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
13541;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;175;7;0;23;60;50;0;0;0;4;4;0;14;2;1;0,0;76;6;0;0;0;0;6,0;69,48;35;0,0;0,0;169;0;74;15;83;60;11;1;6;0;3,3;0,0;3,3;4,4;0,0;4,4;2,12;5;5;5;5;1,0;6;6;1,5;4,62;0;3,85;5,0;183 days 23:59:59.000000000
13599;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
