;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
3326;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;219;5;0;0;0;15;0;0;0;1;0;0;0;0;0;0,0;13;3;0;0;0;0;0,0;79,9;8;0,0;0,0;20;8;11;2;18;0;0;0;3;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;3;0;0;0,7;0;0;0,0;1,8;1;1,1;1,75;180 days 00:00:00.000000000
3672;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;386;10;0;0;0;20;0;0;1;0;0;0;19;3;0;30,0;9;3;1;2;0;0;0,0;67,33;5;30,0;30,0;13;7;10;3;4;5;1;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;3;0;0;0,6;4;0;1,0;4,35;0;2,75;1,5;180 days 00:00:00.000000000
3771;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;93;3;2;10;19;20;0;0;0;2;0;0;19;3;0;1,0;62;5;0;2;0;0;5,0;68,89;131;1,0;1,0;155;10;79;27;32;86;10;1;5;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;5;5;0;0;1,0;5;0;1,25;3,9;1;1,65;2,5;180 days 00:00:00.000000000
3790;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;390;36;0;6;18;31;0;0;1;0;3;0;19;3;0;0,0;55;3;0;2;0;0;4,0;71,26;84;0,0;0,0;122;15;72;29;33;56;4;1;3;0;0,0;3,3;3,3;0,0;0,0;0,0;1,65;4;3;0;0;0,7;3;0;0,75;3,1;1;1,65;1,75;180 days 00:00:00.000000000
3864;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;137;24;0;0;0;8;0;0;0;1;0;0;16;2;0;3,0;14;3;0;5;0;0;2,0;75,01;10;3,0;3,0;60;18;51;10;31;19;0;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;4;0;0;0,8;4;0;1,0;3,175;1;1,375;2,0;180 days 00:00:00.000000000
3961;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;296;2;0;9;9;39;0;0;0;0;0;0;16;2;0;1,0;10;2;0;1;0;0;1,0;73,9;1;1,0;1,0;44;9;33;18;5;21;0;1;2;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;5;0;0;0,9;6;0;1,5;4,05;0;1,65;2,25;180 days 00:00:00.000000000
3966;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;437;23;0;2;4;7;0;0;0;0;0;0;21;3;0;0,0;5;2;0;1;0;0;1,0;74,37;18;0,0;0,0;32;3;22;3;10;19;0;1;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;2;0;0;0,6;4;0;1,0;1,6;1;0,0;1,5;180 days 00:00:00.000000000
4621;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;173;23;0;9;15;27;0;0;0;2;1;0;21;3;0;0,0;15;3;0;1;0;0;2,0;73,37;16;0,0;0,0;70;18;47;17;21;30;2;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;3;0;0;0,7;3;0;0,75;4,2;0;2,75;1,75;180 days 00:00:00.000000000
4735;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;356;10;1;2;3;5;0;0;0;0;0;0;0;0;0;0,0;19;2;0;0;0;0;1,0;73,03;15;0,0;0,0;45;3;28;8;20;16;1;0;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;3;0;0;0,7;0;0;0,0;2,075;1;1,375;1,75;180 days 00:00:00.000000000
4812;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;344;2;3;3;8;13;0;0;0;0;0;0;18;3;0;2,0;27;3;0;2;0;0;3,0;81,81;10;2,0;2,0;79;9;50;2;40;36;1;1;3;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;5;5;0;0;1,0;6;0;1,5;4,15;0;1,65;2,5;180 days 00:00:00.000000000
4814;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;31;16;0;10;14;23;0;0;0;1;1;0;22;3;0;0,0;12;3;0;1;0;0;1,0;72,87;8;0,0;0,0;44;12;31;6;7;31;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;4;0;0;0,8;6;0;1,5;5,05;0;2,75;2,0;180 days 00:00:00.000000000
5232;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;121;68;0;0;0;7;0;0;0;0;0;0;17;2;0;1,0;51;4;0;6;0;0;5,0;60,35;141;1,0;1,0;144;25;75;24;42;63;15;1;4;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;5;0;0;0,9;5;0;1,25;3,8;1;1,65;2,25;180 days 00:00:00.000000000
5303;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;46;3;0;0;0;8;0;0;3;0;0;0;16;2;0;26,0;29;3;0;1;0;0;4,0;69,91;95;26,0;26,0;104;23;56;43;37;22;2;1;3;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;4;0;0;0,9;4;0;1,0;3,825;1;1,925;2,25;180 days 00:00:00.000000000
5386;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;348;2;0;2;11;10;0;0;0;3;4;0;19;3;0;2,0;29;5;0;2;0;0;2,0;75,58;52;2,0;2,0;58;7;43;12;18;28;0;1;5;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;4;0;1,0;4,65;0;2,75;2,25;180 days 00:00:00.000000000
5783;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;378;41;0;16;40;37;0;0;1;2;3;0;9;1;0;46,0;89;8;1;3;0;0;4,0;65,76;47;46,0;46,0;124;44;71;25;34;59;6;1;8;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;4;0;0;0,9;4;0;1,0;4,65;0;2,75;2,25;180 days 00:00:00.000000000
5944;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;124;4;0;2;2;8;0;0;0;3;0;0;20;3;0;2,0;7;2;0;1;0;0;0,0;59,78;2;2,0;2,0;23;5;17;5;9;8;1;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;2;0;0;0,7;0;0;0,0;3,45;1;2,75;1,75;180 days 00:00:00.000000000
6305;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;167;34;0;3;5;21;0;0;0;0;1;0;23;3;0;0,0;22;2;0;2;0;0;2,0;73,91;8;0,0;0,0;56;15;39;7;17;32;0;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;4;0;0;0,8;6;0;1,5;5,05;0;2,75;2,0;180 days 00:00:00.000000000
6330;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;3;4;0;0;0;7;0;0;0;0;0;0;11;1;0;3,0;8;3;0;2;0;0;2,0;75,34;29;3,0;3,0;58;15;22;20;9;29;0;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;3;3;0;0;0,6;4;0;1,0;2,975;1;1,375;1,5;180 days 00:00:00.000000000
6742;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;367;6;0;1;1;8;0;0;0;0;0;0;8;1;0;1,0;18;4;0;1;0;0;1,0;74,38;35;1,0;1,0;37;3;33;29;7;1;0;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;5;0;1,25;5,0;0;2,75;2,5;180 days 00:00:00.000000000
6840;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;294;11;0;0;0;7;0;0;1;0;0;0;20;3;0;27,0;11;2;0;2;0;0;1,0;70,04;20;27,0;27,0;32;10;25;12;2;18;0;1;2;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;4;0;0;0;0,4;5;0;1,25;2,75;1;1,1;1,0;180 days 00:00:00.000000000
7066;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;88;4;0;0;0;8;0;0;0;0;0;0;0;0;0;0,0;13;2;0;0;0;0;0,0;86,47;6;0,0;0,0;13;5;7;4;3;6;0;0;2;0;0,0;5,5;5,5;0,0;0,0;0,0;2,75;4;0;0;0;0,4;0;0;0,0;3,15;1;2,75;1,0;180 days 00:00:00.000000000
7188;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;284;21;0;0;0;9;0;0;2;0;0;0;19;3;0;0,0;15;2;0;2;0;0;1,0;74,32;20;0,0;0,0;34;11;21;5;10;19;0;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;3;0;0;0,7;5;0;1,25;3,325;1;1,375;1,75;180 days 00:00:00.000000000
7408;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;110;13;0;0;0;8;0;0;0;0;0;0;20;3;0;0,0;8;3;0;1;0;0;0,0;74,98;4;0,0;0,0;18;5;10;4;7;7;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;5;0;0;0,8;6;0;1,5;5,05;0;2,75;2,0;180 days 00:00:00.000000000
7512;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;277;8;0;3;3;17;0;0;0;0;0;0;16;2;0;2,0;21;2;0;1;0;0;2,0;66,41;10;2,0;2,0;75;19;55;14;52;9;0;1;2;0;0,0;2,2;2,2;0,0;0,0;0,0;1,1;4;2;0;0;0,6;5;0;1,25;2,95;1;1,1;1,5;180 days 00:00:00.000000000
8448;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;182;2;0;1;2;9;0;0;0;0;1;0;0;0;0;0,0;15;2;0;0;0;0;2,0;70,9;6;0,0;0,0;70;16;42;8;33;29;0;0;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;2;3;0;0;0,5;0;0;0,0;1,875;1;1,375;1,25;180 days 00:00:00.000000000
8609;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;271;5;0;0;0;9;0;0;1;2;0;0;21;3;0;2,0;45;7;1;2;0;0;3,0;72,61;16;2,0;2,0;92;19;56;23;33;33;3;1;7;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;5;0;0;0,9;4;0;1,0;3,275;1;1,375;2,25;180 days 00:00:00.000000000
9045;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;286;8;0;0;0;7;0;0;0;1;0;0;21;3;0;0,0;14;3;0;3;0;0;1,0;68,89;9;0,0;0,0;36;1;17;7;16;12;1;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;3;0;0;0,7;5;0;1,25;3,325;1;1,375;1,75;180 days 00:00:00.000000000
9165;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;371;32;4;13;25;35;0;0;0;1;3;0;19;3;0;19,0;80;5;0;2;0;0;6,0;65,56;27;19,0;19,0;156;45;67;22;57;75;2;1;5;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;2;0;0;0,7;4;0;1,0;4,45;0;2,75;1,75;180 days 00:00:00.000000000
9506;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;241;2;0;4;5;11;0;0;0;2;1;0;19;3;0;2,0;31;4;0;2;0;0;3,0;70,54;32;2,0;2,0;83;9;56;12;18;52;1;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;5;0;1,25;4,9;0;2,75;2,25;180 days 00:00:00.000000000
9591;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;440;12;0;0;0;7;0;0;0;0;0;0;0;0;0;0,0;3;0;0;0;0;0;0,0;0,0;6;0,0;0,0;16;4;15;1;12;3;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 00:00:00.000000000
9871;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;45;4;0;2;2;16;0;0;0;0;0;0;22;3;0;0,0;14;2;0;3;0;0;2,0;75,01;50;0,0;0,0;58;10;49;15;16;25;2;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;4;0;0;0,8;6;0;1,5;5,05;0;2,75;2,0;180 days 00:00:00.000000000
10019;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;196;34;0;18;18;36;0;0;0;0;0;0;10;1;0;0,0;21;3;0;2;0;0;2,0;73,33;11;0,0;0,0;69;10;44;29;22;17;1;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;3;0;0;0,7;4;0;1,0;3,075;1;1,375;1,75;180 days 00:00:00.000000000
10948;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;245;5;0;2;6;11;0;0;3;0;2;0;14;2;0;3,0;9;3;0;3;0;0;1,0;81,51;15;3,0;3,0;30;9;19;15;10;5;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;2;0;0;0,7;4;0;1,0;4,45;0;2,75;1,75;180 days 00:00:00.000000000
10953;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;197;8;0;1;1;9;0;0;0;0;0;0;21;3;0;3,0;13;2;0;2;0;0;2,0;74,51;17;3,0;3,0;57;12;37;5;15;36;1;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;4;2;0;0;0,6;4;0;1,0;2,975;1;1,375;1,5;180 days 00:00:00.000000000
11721;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;125;16;0;8;8;10;0;0;0;1;0;0;22;3;0;4,0;34;4;0;1;0;0;3,0;73,15;65;4,0;4,0;81;13;49;13;16;51;1;1;4;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;3;0;0;0,8;5;0;1,25;3,425;1;1,375;2,0;180 days 00:00:00.000000000
11976;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;215;4;0;0;0;8;0;0;3;1;0;0;14;2;0;19,0;11;3;0;3;0;0;1,0;68,61;0;19,0;19,0;35;14;29;7;22;6;0;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;2;0;0;0,7;2;0;0,5;2,575;1;1,375;1,75;180 days 00:00:00.000000000
13205;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;90;6;0;9;16;17;0;0;0;0;4;0;0;0;0;0,0;34;3;0;0;0;0;1,0;71,74;23;0,0;0,0;49;12;25;15;22;12;0;0;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;0;0;0,9;0;0;0,0;3,65;1;2,75;2,25;180 days 00:00:00.000000000
13614;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;41;9;0;5;5;17;0;0;0;0;0;0;0;0;0;0,0;7;2;0;0;0;0;0,0;63,22;12;0,0;0,0;16;0;13;6;9;1;0;0;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;3;0;0;0,6;0;0;0,0;3,35;1;2,75;1,5;180 days 00:00:00.000000000
13912;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;100;3;0;0;0;8;0;0;0;1;0;0;19;3;0;4,0;20;4;0;2;0;0;2,0;72,17;7;4,0;4,0;67;14;40;17;13;36;1;1;4;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;2;0;0;0,6;4;0;1,0;4,35;0;2,75;1,5;180 days 00:00:00.000000000
14519;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;272;18;0;7;8;19;0;0;1;2;0;0;13;2;0;8,0;30;7;0;2;0;0;2,0;73,35;8;8,0;8,0;65;11;38;16;34;15;0;1;7;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;6;0;1,5;5,25;0;2,75;2,5;180 days 00:00:00.000000000
15107;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;29;4;0;4;4;18;0;0;0;0;0;0;20;3;0;6,0;10;3;0;1;0;0;1,0;78,12;35;6,0;6,0;41;9;27;13;7;21;0;1;3;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;3;0;0;0,7;6;0;1,5;4,95;0;2,75;1,75;180 days 00:00:00.000000000
15149;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;152;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;1;0,0;0,0;4;1;2;4;0;0;0;0;0;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;0;0;0;0;0,0;0;0;0,0;1,1;1;1,1;0,0;180 days 00:00:00.000000000
15439;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;66;7;0;3;3;11;0;0;0;1;0;0;11;1;0;0,0;17;4;0;1;0;0;1,0;75,34;12;0,0;0,0;37;12;24;8;9;20;0;1;4;0;0,0;5,5;5,5;0,0;0,0;0,0;2,75;4;4;0;0;0,8;4;0;1,0;4,55;0;2,75;2,0;180 days 00:00:00.000000000
15603;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;72;40;0;1;1;17;0;0;0;0;0;0;0;0;0;0,0;12;2;0;0;0;0;1,0;68,5;4;0,0;0,0;42;12;37;4;5;33;0;0;2;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;5;3;0;0;0,8;0;0;0,0;1,625;1;0,825;2,0;180 days 00:00:00.000000000
15745;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;200;11;0;0;0;14;0;0;1;1;0;0;0;0;0;0,0;15;2;1;0;0;0;1,0;47,31;31;0,0;0,0;39;3;29;7;9;21;2;0;2;0;1,65;0,0;1,65;0,0;0,0;0,0;0,825;5;0;0;0;0,5;0;0;0,0;1,325;1;0,825;1,25;180 days 00:00:00.000000000
16012;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;190;6;0;0;1;7;0;0;0;0;0;0;21;3;0;4,0;13;3;0;2;0;0;2,0;76,1;15;4,0;4,0;57;15;40;10;17;30;0;1;3;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;4;2;0;0;0,6;6;0;1,5;3,75;1;1,65;1,5;180 days 00:00:00.000000000
16223;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;140;44;0;2;2;9;0;0;0;3;0;0;0;0;0;0,0;18;3;0;0;0;0;6,0;51,11;10;0,0;0,0;166;17;120;44;37;77;8;0;3;0;0,0;2,75;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;0;0;0,0;2,375;1;1,375;2,5;180 days 00:00:00.000000000
16519;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;195;5;0;3;3;4;0;0;0;3;0;0;20;3;0;0,0;8;3;0;5;0;0;1,0;56,41;4;0,0;0,0;33;1;23;3;19;11;0;1;3;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;0;0;1,0;4;0;1,0;3,375;1;1,375;2,5;180 days 00:00:00.000000000
16661;Biologia;2014.1;4;Bioquímica I;43;2013-12-31 21:00:00;2014-06-29 21:00:00;442;18;0;5;5;24;0;0;0;0;0;0;21;3;0;0,0;14;2;0;2;0;0;1,0;73,95;8;0,0;0,0;38;3;24;11;14;13;0;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;4;0;0;0,8;3;0;0,75;4,3;0;2,75;2,0;180 days 00:00:00.000000000
