;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
1107;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;575;105;0;0;2;7;0;0;0;1;0;0;17;2;0;2,0;15;2;0;1;0;1;6,0;195,04;26;2,0;2,0;157;17;89;31;30;96;0;1;2;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;0;0;0;0,5;6;0;1,5;2,0;1;0,0;1,25;183 days 23:59:59.000000000
1272;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;148;25;0;5;13;28;0;0;0;0;0;0;14;2;0;1,5;17;4;0;2;0;2;2,0;240,46;34;1,5;1,5;73;12;44;28;23;21;1;2;4;0;4,4;0,0;4,4;3,3;0,0;3,3;3,85;5;5;5;4;1,9;6;6;3,0;8,75;0;3,85;4,75;183 days 23:59:59.000000000
1299;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
1558;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;378;11;0;0;16;21;0;0;0;1;0;0;19;3;0;9,5;57;5;0;3;0;2;6,0;227,37;40;9,5;9,5;168;39;100;32;45;91;0;2;5;1;2,75;3,3;3,3;3,3;0,0;3,3;3,3;5;5;5;5;2,0;6;6;3,0;8,3;0;3,3;5,0;183 days 23:59:59.000000000
1565;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;402;39;0;1;27;35;0;0;3;4;1;0;21;3;0;7,0;92;12;0;5;0;2;10,0;229,75;36;7,0;7,0;271;59;128;60;118;75;18;2;12;2;4,95;0,0;4,95;4,4;0,0;4,4;4,675;5;5;5;4;1,9;5;6;2,75;9,325;0;4,675000000000001;4,75;183 days 23:59:59.000000000
1619;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;260;56;0;0;0;5;0;0;1;1;0;0;19;3;0;7,0;15;4;0;4;0;2;5,0;230,83;90;7,0;7,0;143;27;61;29;50;59;5;2;4;0;1,65;2,75;2,75;2,75;2,75;2,75;2,75;3;4;5;4;1,6;5;6;2,75;7,1;0;2,75;4,0;183 days 23:59:59.000000000
1773;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;246;28;0;0;2;6;0;0;0;0;0;0;9;1;0;1,5;22;4;0;3;0;2;8,0;235,76;149;1,5;1,5;219;25;79;83;87;49;0;2;4;0;3,85;0,0;3,85;2,2;0,0;2,2;3,025;5;5;5;5;2,0;5;6;2,75;7,775;0;3,0250000000000004;5,0;183 days 23:59:59.000000000
1915;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;473;5;0;2;4;10;0;0;0;2;0;0;16;2;0;9,0;25;6;0;2;0;2;3,0;226,55;12;9,0;9,0;91;18;60;9;36;46;0;2;6;2;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;5;5;2,0;6;6;3,0;9,4;0;4,4;5,0;183 days 23:59:59.000000000
1933;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;244;4;4;3;35;37;0;0;0;1;2;0;16;2;0;9,0;25;6;0;2;0;2;9,0;221,04;57;9,0;9,0;247;29;126;50;51;146;0;2;6;0;3,85;0,0;3,85;2,75;0,0;2,75;3,3;5;5;5;5;2,0;6;6;3,0;8,3;0;3,3;5,0;183 days 23:59:59.000000000
2087;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;490;8;0;0;11;34;0;0;0;0;0;0;0;0;0;0,0;6;1;0;0;0;0;2,0;197,06;50;0,0;0,0;64;6;44;13;11;40;0;0;1;0;3,3;3,85;3,85;3,85;3,3;3,85;3,85;5;0;0;0;0,5;0;0;0,0;4,35;0;3,85;1,25;183 days 23:59:59.000000000
2323;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;516;9;0;0;8;23;0;0;0;0;1;0;21;3;0;6,5;22;4;0;4;0;2;7,0;233,3;141;6,5;6,5;200;16;87;32;39;124;5;2;4;0;3,3;0,0;3,3;3,85;0,0;3,85;3,575;5;5;5;5;2,0;5;6;2,75;8,325;0;3,575;5,0;183 days 23:59:59.000000000
2343;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;303;58;0;0;0;2;0;0;0;1;0;0;20;3;0;8,0;30;5;0;2;0;2;5,0;230,41;44;8,0;8,0;150;22;66;20;49;80;1;2;5;0;3,3;0,0;3,3;3,85;0,0;3,85;3,575;5;5;5;5;2,0;5;5;2,5;8,075;0;3,575;5,0;183 days 23:59:59.000000000
2359;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
2450;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;74;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0,0;8;1;0;0;0;0;1,0;241,98;15;0,0;0,0;32;4;18;11;14;7;0;0;1;0;1,1;1,1;1,1;0,0;0,0;0,0;0,55;0;0;3;0;0,3;0;0;0,0;0,85;1;0,55;0,75;183 days 23:59:59.000000000
2739;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;388;21;0;0;0;1;0;0;0;0;0;0;17;2;0;1,5;42;4;0;3;0;2;3,0;237,67;20;1,5;1,5;94;32;53;15;37;42;0;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;5;2,0;6;6;3,0;10,5;0;5,5;5,0;183 days 23:59:59.000000000
2822;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
2954;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
3017;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;5;59;0;0;10;39;0;0;0;0;2;0;16;2;0;7,0;13;4;0;2;0;2;4,0;226,11;29;7,0;7,0;105;16;76;22;41;42;0;2;4;0;4,95;0,0;4,95;4,4;0,0;4,4;4,675;5;5;5;5;2,0;6;6;3,0;9,675;0;4,675000000000001;5,0;183 days 23:59:59.000000000
3050;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;304;8;1;11;41;36;0;0;0;0;4;0;9;1;0;23,0;42;4;0;4;0;2;10,0;230,87;213;23,0;23,0;262;39;120;87;98;77;0;2;4;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;4;5;5;5;1,9;6;6;3,0;9,025;0;4,125;4,75;183 days 23:59:59.000000000
3202;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;298;30;0;0;0;2;0;0;0;0;0;0;11;1;0;3,0;10;3;0;2;0;2;1,0;233,84;7;3,0;3,0;49;12;31;19;12;17;1;2;3;0;3,3;0,0;3,3;3,85;0,0;3,85;3,575;4;4;0;4;1,2;5;6;2,75;7,525;0;3,575;3,0;183 days 23:59:59.000000000
3224;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;248;48;0;0;3;7;0;0;0;1;1;0;11;1;0;2,5;13;4;0;2;0;2;3,0;239,73;13;2,5;2,5;100;11;56;37;34;28;1;2;4;0;2,2;0,0;2,2;3,85;0,0;3,85;3,025;5;5;4;5;1,9;5;6;2,75;7,675;0;3,0250000000000004;4,75;183 days 23:59:59.000000000
3270;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;363;47;0;0;1;14;0;0;0;1;0;0;15;2;0;3,0;15;4;0;7;0;4;9,0;231,64;197;3,0;3,0;243;23;130;56;85;91;11;2;4;0;2,75;0,0;2,75;4,4;0,0;4,4;3,575;5;4;3;5;1,7;0;6;1,5;6,775;0;3,575;4,25;183 days 23:59:59.000000000
3605;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;299;11;0;0;1;6;0;0;0;0;0;0;17;2;0;1,5;25;5;0;2;0;2;2,0;227,77;5;1,5;1,5;56;24;42;29;11;16;0;2;5;0;5,5;0,0;5,5;4,4;0,0;4,4;4,95;4;4;4;4;1,6;6;6;3,0;9,55;0;4,95;4,0;183 days 23:59:59.000000000
4120;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;21;38;0;0;0;0;0;0;0;0;0;0;23;3;0;5,0;11;3;0;2;0;2;1,0;241,78;8;5,0;5,0;50;9;33;12;12;22;4;2;3;0;3,3;0,0;3,3;0,0;3,85;3,85;3,575;4;0;0;5;0,9;5;5;2,5;6,975;0;3,575;2,25;183 days 23:59:59.000000000
4288;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
4307;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
4334;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;50;10;0;0;21;27;0;0;5;0;3;0;11;1;0;11,0;28;5;0;21;0;3;8,0;220,91;11;11,0;11,0;229;31;120;35;101;88;5;2;5;0;3,85;0,0;3,85;4,95;0,0;4,95;4,4;5;5;5;5;2,0;6;6;3,0;9,4;0;4,4;5,0;183 days 23:59:59.000000000
4354;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;7;10;2;0;2;11;0;0;0;0;0;0;11;1;0;15,5;19;4;0;2;0;2;4,0;226,22;45;15,5;15,5;106;15;75;43;28;31;4;2;4;0;3,85;0,0;3,85;4,95;0,0;4,95;4,4;5;5;5;5;2,0;6;6;3,0;9,4;0;4,4;5,0;183 days 23:59:59.000000000
4427;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;445;9;0;0;1;10;0;0;0;0;0;0;11;1;0;2,5;12;4;0;3;0;2;2,0;231,52;21;2,5;2,5;68;13;42;34;26;8;0;2;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;4;4;1,8;6;6;3,0;9,2;0;4,4;4,5;183 days 23:59:59.000000000
4434;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;81;9;0;0;0;7;0;0;0;0;0;0;9;1;0;10,0;16;4;0;2;0;2;6,0;233,54;16;10,0;10,0;164;30;95;71;47;46;0;2;4;0;3,3;0,0;3,3;4,95;0,0;4,95;4,125;5;5;5;5;2,0;5;5;2,5;8,625;0;4,125;5,0;183 days 23:59:59.000000000
4474;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
4767;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;124;14;0;0;1;9;0;0;0;0;0;0;6;1;0;1,0;15;3;0;2;0;2;5,0;214,88;115;1,0;1,0;136;21;78;43;34;59;0;2;3;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;5;5;4;0;1,4;6;6;3,0;8,8;0;4,4;3,5;183 days 23:59:59.000000000
4784;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;503;35;0;0;2;9;0;0;0;0;0;0;20;3;0;2,0;34;4;0;2;0;2;4,0;238,49;18;2,0;2,0;121;41;76;39;29;53;0;2;4;0;5,5;0,0;5,5;3,3;0,0;3,3;4,4;4;5;5;5;1,9;5;6;2,75;9,05;0;4,4;4,75;183 days 23:59:59.000000000
4902;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;338;11;0;1;4;5;0;0;0;0;0;0;7;1;0;23,5;18;3;0;2;0;2;2,0;229,65;16;23,5;23,5;76;9;42;24;28;22;2;2;3;0;2,75;0,0;2,75;3,85;0,0;3,85;3,3;5;5;4;0;1,4;6;6;3,0;7,7;0;3,3;3,5;183 days 23:59:59.000000000
5011;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
5185;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;28;10;0;0;0;0;0;0;0;0;0;0;18;3;0;10,0;21;4;0;4;0;2;6,0;224,32;153;10,0;10,0;162;24;100;63;53;42;4;2;4;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;5;5;4;5;1,9;6;6;3,0;8,75;0;3,85;4,75;183 days 23:59:59.000000000
5228;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
5291;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;448;33;0;0;0;4;0;0;0;1;0;0;17;2;0;2,0;7;3;0;1;0;1;2,0;255,45;17;2,0;2,0;69;13;42;11;13;43;2;1;3;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;0;5;5;5;1,5;6;0;1,5;7,4;0;4,4;3,75;183 days 23:59:59.000000000
5666;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;196;70;0;1;1;7;0;0;1;0;0;0;0;2;0;0,5;33;5;0;4;0;2;3,0;239,26;68;0,5;0,5;93;29;55;30;27;27;9;2;5;0;3,85;3,85;3,85;0,55;0,0;0,55;2,2;4;4;5;4;1,7;6;6;3,0;6,9;0;2,2;4,25;183 days 23:59:59.000000000
5672;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;480;87;0;1;34;43;0;0;0;1;2;0;12;2;0;31,0;34;5;0;2;0;2;13,0;240,98;192;31,0;31,0;339;29;91;33;262;43;1;2;5;1;4,95;0,0;4,95;3,85;0,0;3,85;4,4;4;5;0;5;1,4;6;6;3,0;8,8;0;4,4;3,5;183 days 23:59:59.000000000
5746;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;33;37;0;0;1;5;0;0;0;0;1;0;17;2;0;6,0;26;5;0;3;0;2;4,0;234,94;38;6,0;6,0;111;11;60;23;30;57;1;2;5;0;2,75;0,0;2,75;3,85;0,0;3,85;3,3;4;4;5;5;1,8;6;6;3,0;8,1;0;3,3;4,5;183 days 23:59:59.000000000
5894;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;311;41;1;2;25;33;0;0;1;2;0;0;8;1;0;7,0;43;8;1;2;0;2;5,0;228,76;69;7,0;7,0;134;29;82;80;33;21;0;2;8;2;4,4;0,0;4,4;3,85;0,0;3,85;4,125;5;5;4;4;1,8;6;6;3,0;8,925;0;4,125;4,5;183 days 23:59:59.000000000
5895;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;290;31;0;0;0;2;0;0;0;0;0;0;12;2;0;3,5;10;3;0;2;0;2;2,0;243,82;21;3,5;3,5;60;11;40;19;16;25;0;2;3;0;3,3;0,0;3,3;3,3;3,85;3,85;3,575;4;0;5;5;1,4;4;6;2,5;7,475;0;3,575;3,5;183 days 23:59:59.000000000
5934;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;515;97;0;0;2;19;0;0;0;1;0;0;9;1;0;2,5;26;6;0;2;0;2;9,0;225,97;242;2,5;2,5;252;29;120;122;63;66;1;2;6;1;5,5;0,0;5,5;3,85;0,0;3,85;4,675;4;4;5;5;1,8;6;6;3,0;9,475;0;4,675;4,5;183 days 23:59:59.000000000
6080;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;410;14;0;0;0;7;0;0;0;0;0;0;23;3;0;2,0;3;1;0;1;0;1;1,0;193,88;11;2,0;2,0;32;10;17;19;3;10;0;1;1;0;3,3;0,0;3,3;4,4;0,0;4,4;3,85;5;0;0;0;0,5;5;0;1,25;5,6;0;3,85;1,25;183 days 23:59:59.000000000
6111;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;56;83;0;10;91;64;0;0;0;2;2;0;15;2;0;3,0;30;7;0;3;0;2;13,0;237,89;13;3,0;3,0;347;28;125;134;134;75;4;2;7;2;1,65;0,0;1,65;4,95;0,0;4,95;3,3;5;5;5;5;2,0;5;6;2,75;8,05;0;3,3;5,0;183 days 23:59:59.000000000
6195;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;114;35;0;0;0;5;0;0;0;0;0;0;16;2;0;2,0;64;4;0;4;0;2;8,0;234,8;140;2,0;2,0;229;31;78;63;101;61;4;2;4;0;4,4;0,0;4,4;2,2;0,0;2,2;3,3;4;5;5;5;1,9;5;6;2,75;7,95;0;3,3000000000000003;4,75;183 days 23:59:59.000000000
6343;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;168;8;1;0;2;6;0;0;0;1;0;0;10;1;0;9,5;27;5;0;4;0;2;3,0;232,26;8;9,5;9,5;100;14;51;27;22;51;0;2;5;1;3,85;0,0;3,85;3,85;0,0;3,85;3,85;0;0;0;0;0,0;0;0;0,0;3,85;1;3,85;0,0;183 days 23:59:59.000000000
6353;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;243;43;0;6;16;27;0;0;0;4;0;0;19;3;0;7,5;28;5;0;2;0;2;4,0;228,27;69;7,5;7,5;118;33;88;20;41;53;4;2;5;3;3,85;0,0;3,85;3,85;0,0;3,85;3,85;5;4;4;4;1,7;6;6;3,0;8,55;0;3,85;4,25;183 days 23:59:59.000000000
6370;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
